TRACTCE,GEOID,Geography,NAME,route_name,DESCRIPTIO,RT_D,ROUTE,DIRECTION,ORIGIN,DESTINATIO,STATE,GEOMETRYSO,OBJECTID,SHAPE_ID,SHAPELEN,route_id,route_short_name,route_long_name,route_desc,route_color,route_text_color,route_type_text,wkday_departures,sat_departures,sun_departures,agency,wkday_riders,sat_riders,sun_riders,SquareMile
704000,24031704000,1400000US24031704000,7040,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,37166,NA,8880,5,5-Silver Spring-Twinbrook Station,Rte 5 Monday-Sunday,FFFF00,FFFFFF,Bus,79,60,56,MC RideOn,898,638,392,0.874540742666
704100,24031704100,1400000US24031704100,7041,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,37166,NA,8880,5,5-Silver Spring-Twinbrook Station,Rte 5 Monday-Sunday,FFFF00,FFFFFF,Bus,79,60,56,MC RideOn,898,638,392,1.46932667628
701218,24031701218,1400000US24031701218,7012.18,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,37166,NA,8880,5,5-Silver Spring-Twinbrook Station,Rte 5 Monday-Sunday,FFFF00,FFFFFF,Bus,79,60,56,MC RideOn,898,638,392,0.280277371169
700905,24031700905,1400000US24031700905,7009.05,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,37166,NA,8880,5,5-Silver Spring-Twinbrook Station,Rte 5 Monday-Sunday,FFFF00,FFFFFF,Bus,79,60,56,MC RideOn,898,638,392,0.309327303813
701216,24031701216,1400000US24031701216,7012.16,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,37166,NA,8880,5,5-Silver Spring-Twinbrook Station,Rte 5 Monday-Sunday,FFFF00,FFFFFF,Bus,79,60,56,MC RideOn,898,638,392,0.52466257142
701202,24031701202,1400000US24031701202,7012.02,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,37166,NA,8880,5,5-Silver Spring-Twinbrook Station,Rte 5 Monday-Sunday,FFFF00,FFFFFF,Bus,79,60,56,MC RideOn,898,638,392,0.690919108727
701205,24031701205,1400000US24031701205,7012.05,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,37166,NA,8880,5,5-Silver Spring-Twinbrook Station,Rte 5 Monday-Sunday,FFFF00,FFFFFF,Bus,79,60,56,MC RideOn,898,638,392,2.6432850174900002
704200,24031704200,1400000US24031704200,7042,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,37166,NA,8880,5,5-Silver Spring-Twinbrook Station,Rte 5 Monday-Sunday,FFFF00,FFFFFF,Bus,79,60,56,MC RideOn,898,638,392,0.502520325753
704300,24031704300,1400000US24031704300,7043,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,37166,NA,8880,5,5-Silver Spring-Twinbrook Station,Rte 5 Monday-Sunday,FFFF00,FFFFFF,Bus,79,60,56,MC RideOn,898,638,392,0.802528775659
701214,24031701214,1400000US24031701214,7012.14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,37166,NA,8880,5,5-Silver Spring-Twinbrook Station,Rte 5 Monday-Sunday,FFFF00,FFFFFF,Bus,79,60,56,MC RideOn,898,638,392,0.485304055922
702602,24031702602,1400000US24031702602,7026.02,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,37168,NA,8880,5,5-Silver Spring-Twinbrook Station,Rte 5 Monday-Sunday,FFFF00,FFFFFF,Bus,79,60,56,MC RideOn,898,638,392,0.187131420171
701308,24031701308,1400000US24031701308,7013.08,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,37170,NA,8881,51,51-Glenmont-Norbeck P&R,Rte 51 operates Monday-Friday,A6DF7B,FFFFFF,Bus,26,0,0,MC RideOn,170,0,0,5.31808743674
703214,24031703214,1400000US24031703214,7032.14,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,37170,NA,8881,51,51-Glenmont-Norbeck P&R,Rte 51 operates Monday-Friday,A6DF7B,FFFFFF,Bus,26,0,0,MC RideOn,170,0,0,0.69536918214
703206,24031703206,1400000US24031703206,7032.06,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,37170,NA,8881,51,51-Glenmont-Norbeck P&R,Rte 51 operates Monday-Friday,A6DF7B,FFFFFF,Bus,26,0,0,MC RideOn,170,0,0,1.0300978261
703215,24031703215,1400000US24031703215,7032.15,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,37170,NA,8881,51,51-Glenmont-Norbeck P&R,Rte 51 operates Monday-Friday,A6DF7B,FFFFFF,Bus,26,0,0,MC RideOn,170,0,0,0.543864264439
703402,24031703402,1400000US24031703402,7034.02,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,37170,NA,8881,51,51-Glenmont-Norbeck P&R,Rte 51 operates Monday-Friday,A6DF7B,FFFFFF,Bus,26,0,0,MC RideOn,170,0,0,0.488676041013
703403,24031703403,1400000US24031703403,7034.03,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,37170,NA,8881,51,51-Glenmont-Norbeck P&R,Rte 51 operates Monday-Friday,A6DF7B,FFFFFF,Bus,26,0,0,MC RideOn,170,0,0,0.468952174931
703223,24031703223,1400000US24031703223,7032.23,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,37170,NA,8881,51,51-Glenmont-Norbeck P&R,Rte 51 operates Monday-Friday,A6DF7B,FFFFFF,Bus,26,0,0,MC RideOn,170,0,0,1.81301760891
703218,24031703218,1400000US24031703218,7032.18,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,37170,NA,8881,51,51-Glenmont-Norbeck P&R,Rte 51 operates Monday-Friday,A6DF7B,FFFFFF,Bus,26,0,0,MC RideOn,170,0,0,0.237967404052
703220,24031703220,1400000US24031703220,7032.2,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,37170,NA,8881,51,51-Glenmont-Norbeck P&R,Rte 51 operates Monday-Friday,A6DF7B,FFFFFF,Bus,26,0,0,MC RideOn,170,0,0,0.858095026747
703219,24031703219,1400000US24031703219,7032.19,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,37170,NA,8881,51,51-Glenmont-Norbeck P&R,Rte 51 operates Monday-Friday,A6DF7B,FFFFFF,Bus,26,0,0,MC RideOn,170,0,0,0.379054576301
703221,24031703221,1400000US24031703221,7032.21,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,37170,NA,8881,51,51-Glenmont-Norbeck P&R,Rte 51 operates Monday-Friday,A6DF7B,FFFFFF,Bus,26,0,0,MC RideOn,170,0,0,1.27175649162
703302,24031703302,1400000US24031703302,7033.02,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,37171,NA,8881,51,51-Glenmont-Norbeck P&R,Rte 51 operates Monday-Friday,A6DF7B,FFFFFF,Bus,26,0,0,MC RideOn,170,0,0,0.647061796441
701303,24031701303,1400000US24031701303,7013.03,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,37172,NA,8882,52,52-Olney-MedStar Mont.Med-Rockv.,Rte 52 operates Monday-Friday,8080C0,FFFFFF,Bus,18,0,0,MC RideOn,82,0,0,1.65267412231
701308,24031701308,1400000US24031701308,7013.08,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,37172,NA,8882,52,52-Olney-MedStar Mont.Med-Rockv.,Rte 52 operates Monday-Friday,8080C0,FFFFFF,Bus,18,0,0,MC RideOn,82,0,0,5.31808743674
700902,24031700902,1400000US24031700902,7009.02,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,37172,NA,8882,52,52-Olney-MedStar Mont.Med-Rockv.,Rte 52 operates Monday-Friday,8080C0,FFFFFF,Bus,18,0,0,MC RideOn,82,0,0,0.663670445899
701306,24031701306,1400000US24031701306,7013.06,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,37172,NA,8882,52,52-Olney-MedStar Mont.Med-Rockv.,Rte 52 operates Monday-Friday,8080C0,FFFFFF,Bus,18,0,0,MC RideOn,82,0,0,1.77509297999
700903,24031700903,1400000US24031700903,7009.03,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,37172,NA,8882,52,52-Olney-MedStar Mont.Med-Rockv.,Rte 52 operates Monday-Friday,8080C0,FFFFFF,Bus,18,0,0,MC RideOn,82,0,0,1.48902180398
703202,24031703202,1400000US24031703202,7032.02,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,37172,NA,8882,52,52-Olney-MedStar Mont.Med-Rockv.,Rte 52 operates Monday-Friday,8080C0,FFFFFF,Bus,18,0,0,MC RideOn,82,0,0,1.59394432034
701315,24031701315,1400000US24031701315,7013.15,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,37172,NA,8882,52,52-Olney-MedStar Mont.Med-Rockv.,Rte 52 operates Monday-Friday,8080C0,FFFFFF,Bus,18,0,0,MC RideOn,82,0,0,1.01964750499
701314,24031701314,1400000US24031701314,7013.14,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,37172,NA,8882,52,52-Olney-MedStar Mont.Med-Rockv.,Rte 52 operates Monday-Friday,8080C0,FFFFFF,Bus,18,0,0,MC RideOn,82,0,0,0.548753732069
701304,24031701304,1400000US24031701304,7013.04,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,37172,NA,8882,52,52-Olney-MedStar Mont.Med-Rockv.,Rte 52 operates Monday-Friday,8080C0,FFFFFF,Bus,18,0,0,MC RideOn,82,0,0,2.83865322453
701312,24031701312,1400000US24031701312,7013.12,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,37172,NA,8882,52,52-Olney-MedStar Mont.Med-Rockv.,Rte 52 operates Monday-Friday,8080C0,FFFFFF,Bus,18,0,0,MC RideOn,82,0,0,1.5652752681
701313,24031701313,1400000US24031701313,7013.13,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,37172,NA,8882,52,52-Olney-MedStar Mont.Med-Rockv.,Rte 52 operates Monday-Friday,8080C0,FFFFFF,Bus,18,0,0,MC RideOn,82,0,0,1.01909352896
701316,24031701316,1400000US24031701316,7013.16,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,37177,NA,8882,52,52-Olney-MedStar Mont.Med-Rockv.,Rte 52 operates Monday-Friday,8080C0,FFFFFF,Bus,18,0,0,MC RideOn,82,0,0,9.92126543458
701308,24031701308,1400000US24031701308,7013.08,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,37178,NA,8883,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,FFFF80,FFFFFF,Bus,26,0,0,MC RideOn,135,0,0,5.31808743674
701211,24031701211,1400000US24031701211,7012.11,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,37178,NA,8883,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,FFFF80,FFFFFF,Bus,26,0,0,MC RideOn,135,0,0,2.53698446202
701212,24031701212,1400000US24031701212,7012.12,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,37178,NA,8883,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,FFFF80,FFFFFF,Bus,26,0,0,MC RideOn,135,0,0,4.02089961004
701306,24031701306,1400000US24031701306,7013.06,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,37178,NA,8883,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,FFFF80,FFFFFF,Bus,26,0,0,MC RideOn,135,0,0,1.77509297999
700103,24031700103,1400000US24031700103,7001.03,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,37178,NA,8883,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,FFFF80,FFFFFF,Bus,26,0,0,MC RideOn,135,0,0,27.2487002485
703214,24031703214,1400000US24031703214,7032.14,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,37178,NA,8883,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,FFFF80,FFFFFF,Bus,26,0,0,MC RideOn,135,0,0,0.69536918214
700710,24031700710,1400000US24031700710,7007.1,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,37178,NA,8883,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,FFFF80,FFFFFF,Bus,26,0,0,MC RideOn,135,0,0,1.26454855524
700711,24031700711,1400000US24031700711,7007.11,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,37178,NA,8883,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,FFFF80,FFFFFF,Bus,26,0,0,MC RideOn,135,0,0,1.77369636756
701307,24031701307,1400000US24031701307,7013.07,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,37178,NA,8883,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,FFFF80,FFFFFF,Bus,26,0,0,MC RideOn,135,0,0,5.99840353692
703213,24031703213,1400000US24031703213,7032.13,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,37178,NA,8883,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,FFFF80,FFFFFF,Bus,26,0,0,MC RideOn,135,0,0,0.227575483845
703206,24031703206,1400000US24031703206,7032.06,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,37178,NA,8883,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,FFFF80,FFFFFF,Bus,26,0,0,MC RideOn,135,0,0,1.0300978261
703215,24031703215,1400000US24031703215,7032.15,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,37178,NA,8883,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,FFFF80,FFFFFF,Bus,26,0,0,MC RideOn,135,0,0,0.543864264439
703302,24031703302,1400000US24031703302,7033.02,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,37178,NA,8883,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,FFFF80,FFFFFF,Bus,26,0,0,MC RideOn,135,0,0,0.647061796441
703402,24031703402,1400000US24031703402,7034.02,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,37178,NA,8883,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,FFFF80,FFFFFF,Bus,26,0,0,MC RideOn,135,0,0,0.488676041013
703403,24031703403,1400000US24031703403,7034.03,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,37178,NA,8883,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,FFFF80,FFFFFF,Bus,26,0,0,MC RideOn,135,0,0,0.468952174931
703202,24031703202,1400000US24031703202,7032.02,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,37178,NA,8883,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,FFFF80,FFFFFF,Bus,26,0,0,MC RideOn,135,0,0,1.59394432034
703218,24031703218,1400000US24031703218,7032.18,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,37178,NA,8883,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,FFFF80,FFFFFF,Bus,26,0,0,MC RideOn,135,0,0,0.237967404052
703216,24031703216,1400000US24031703216,7032.16,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,37178,NA,8883,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,FFFF80,FFFFFF,Bus,26,0,0,MC RideOn,135,0,0,0.518621970867
701315,24031701315,1400000US24031701315,7013.15,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,37178,NA,8883,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,FFFF80,FFFFFF,Bus,26,0,0,MC RideOn,135,0,0,1.01964750499
701316,24031701316,1400000US24031701316,7013.16,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,37178,NA,8883,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,FFFF80,FFFFFF,Bus,26,0,0,MC RideOn,135,0,0,9.92126543458
701314,24031701314,1400000US24031701314,7013.14,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,37178,NA,8883,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,FFFF80,FFFFFF,Bus,26,0,0,MC RideOn,135,0,0,0.548753732069
701317,24031701317,1400000US24031701317,7013.17,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,37178,NA,8883,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,FFFF80,FFFFFF,Bus,26,0,0,MC RideOn,135,0,0,14.2109005762
701304,24031701304,1400000US24031701304,7013.04,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,37178,NA,8883,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,FFFF80,FFFFFF,Bus,26,0,0,MC RideOn,135,0,0,2.83865322453
701312,24031701312,1400000US24031701312,7013.12,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,37178,NA,8883,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,FFFF80,FFFFFF,Bus,26,0,0,MC RideOn,135,0,0,1.5652752681
701313,24031701313,1400000US24031701313,7013.13,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,37182,NA,8883,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,FFFF80,FFFFFF,Bus,26,0,0,MC RideOn,135,0,0,1.01909352896
703201,24031703201,1400000US24031703201,7032.01,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,37184,NA,8883,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,FFFF80,FFFFFF,Bus,26,0,0,MC RideOn,135,0,0,1.6520399266
700713,24031700713,1400000US24031700713,7007.13,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,37189,NA,8884,54,54-Rockville-Lakeforest,Rte 54 operates Monday-Sunday,FFFF00,FFFFFF,Bus,77,53,48,MC RideOn,1244,845,577,0.589348438273
700901,24031700901,1400000US24031700901,7009.01,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,37189,NA,8884,54,54-Rockville-Lakeforest,Rte 54 operates Monday-Sunday,FFFF00,FFFFFF,Bus,77,53,48,MC RideOn,1244,845,577,0.654820216764
701005,24031701005,1400000US24031701005,7010.05,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,37189,NA,8884,54,54-Rockville-Lakeforest,Rte 54 operates Monday-Sunday,FFFF00,FFFFFF,Bus,77,53,48,MC RideOn,1244,845,577,0.730637692366
700829,24031700829,1400000US24031700829,7008.29,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,37189,NA,8884,54,54-Rockville-Lakeforest,Rte 54 operates Monday-Sunday,FFFF00,FFFFFF,Bus,77,53,48,MC RideOn,1244,845,577,1.53220886712
700838,24031700838,1400000US24031700838,7008.38,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,37189,NA,8884,54,54-Rockville-Lakeforest,Rte 54 operates Monday-Sunday,FFFF00,FFFFFF,Bus,77,53,48,MC RideOn,1244,845,577,0.968151785535
700732,24031700732,1400000US24031700732,7007.32,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,37189,NA,8884,54,54-Rockville-Lakeforest,Rte 54 operates Monday-Sunday,FFFF00,FFFFFF,Bus,77,53,48,MC RideOn,1244,845,577,0.594714993539
700839,24031700839,1400000US24031700839,7008.39,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,37189,NA,8884,54,54-Rockville-Lakeforest,Rte 54 operates Monday-Sunday,FFFF00,FFFFFF,Bus,77,53,48,MC RideOn,1244,845,577,0.649849620018
700836,24031700836,1400000US24031700836,7008.36,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,37189,NA,8884,54,54-Rockville-Lakeforest,Rte 54 operates Monday-Sunday,FFFF00,FFFFFF,Bus,77,53,48,MC RideOn,1244,845,577,0.429485535357
700837,24031700837,1400000US24031700837,7008.37,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,37189,NA,8884,54,54-Rockville-Lakeforest,Rte 54 operates Monday-Sunday,FFFF00,FFFFFF,Bus,77,53,48,MC RideOn,1244,845,577,0.606223278358
701007,24031701007,1400000US24031701007,7010.07,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,37189,NA,8884,54,54-Rockville-Lakeforest,Rte 54 operates Monday-Sunday,FFFF00,FFFFFF,Bus,77,53,48,MC RideOn,1244,845,577,0.928400363118
701006,24031701006,1400000US24031701006,7010.06,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,37189,NA,8884,54,54-Rockville-Lakeforest,Rte 54 operates Monday-Sunday,FFFF00,FFFFFF,Bus,77,53,48,MC RideOn,1244,845,577,1.73254272156
700724,24031700724,1400000US24031700724,7007.24,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,37189,NA,8884,54,54-Rockville-Lakeforest,Rte 54 operates Monday-Sunday,FFFF00,FFFFFF,Bus,77,53,48,MC RideOn,1244,845,577,0.317855194648
700723,24031700723,1400000US24031700723,7007.23,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,37189,NA,8884,54,54-Rockville-Lakeforest,Rte 54 operates Monday-Sunday,FFFF00,FFFFFF,Bus,77,53,48,MC RideOn,1244,845,577,0.694597429606
700706,24031700706,1400000US24031700706,7007.06,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,37190,NA,8884,54,54-Rockville-Lakeforest,Rte 54 operates Monday-Sunday,FFFF00,FFFFFF,Bus,77,53,48,MC RideOn,1244,845,577,1.42066968698
700902,24031700902,1400000US24031700902,7009.02,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,37195,NA,8885,55,55-Rockville-Germantown Transit Ctr,Rte 55 operates Monday-Sunday,FF4FA7,FFFFFF,Bus,139,117,104,MC RideOn,5783,4102,2843,0.663670445899
701211,24031701211,1400000US24031701211,7012.11,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,37195,NA,8885,55,55-Rockville-Germantown Transit Ctr,Rte 55 operates Monday-Sunday,FF4FA7,FFFFFF,Bus,139,117,104,MC RideOn,5783,4102,2843,2.53698446202
700309,24031700309,1400000US24031700309,7003.09,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,37195,NA,8885,55,55-Rockville-Germantown Transit Ctr,Rte 55 operates Monday-Sunday,FF4FA7,FFFFFF,Bus,139,117,104,MC RideOn,5783,4102,2843,0.89981475915
700713,24031700713,1400000US24031700713,7007.13,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,37195,NA,8885,55,55-Rockville-Germantown Transit Ctr,Rte 55 operates Monday-Sunday,FF4FA7,FFFFFF,Bus,139,117,104,MC RideOn,5783,4102,2843,0.589348438273
700901,24031700901,1400000US24031700901,7009.01,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,37195,NA,8885,55,55-Rockville-Germantown Transit Ctr,Rte 55 operates Monday-Sunday,FF4FA7,FFFFFF,Bus,139,117,104,MC RideOn,5783,4102,2843,0.654820216764
700835,24031700835,1400000US24031700835,7008.35,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,37195,NA,8885,55,55-Rockville-Germantown Transit Ctr,Rte 55 operates Monday-Sunday,FF4FA7,FFFFFF,Bus,139,117,104,MC RideOn,5783,4102,2843,2.19415136617
701004,24031701004,1400000US24031701004,7010.04,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,37195,NA,8885,55,55-Rockville-Germantown Transit Ctr,Rte 55 operates Monday-Sunday,FF4FA7,FFFFFF,Bus,139,117,104,MC RideOn,5783,4102,2843,1.18784491022
700830,24031700830,1400000US24031700830,7008.3,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,37195,NA,8885,55,55-Rockville-Germantown Transit Ctr,Rte 55 operates Monday-Sunday,FF4FA7,FFFFFF,Bus,139,117,104,MC RideOn,5783,4102,2843,0.687270983017
700833,24031700833,1400000US24031700833,7008.33,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,37195,NA,8885,55,55-Rockville-Germantown Transit Ctr,Rte 55 operates Monday-Sunday,FF4FA7,FFFFFF,Bus,139,117,104,MC RideOn,5783,4102,2843,0.91251462542
700732,24031700732,1400000US24031700732,7007.32,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,37195,NA,8885,55,55-Rockville-Germantown Transit Ctr,Rte 55 operates Monday-Sunday,FF4FA7,FFFFFF,Bus,139,117,104,MC RideOn,5783,4102,2843,0.594714993539
700733,24031700733,1400000US24031700733,7007.33,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,37195,NA,8885,55,55-Rockville-Germantown Transit Ctr,Rte 55 operates Monday-Sunday,FF4FA7,FFFFFF,Bus,139,117,104,MC RideOn,5783,4102,2843,1.0256762927
700728,24031700728,1400000US24031700728,7007.28,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,37195,NA,8885,55,55-Rockville-Germantown Transit Ctr,Rte 55 operates Monday-Sunday,FF4FA7,FFFFFF,Bus,139,117,104,MC RideOn,5783,4102,2843,0.824191816834
700731,24031700731,1400000US24031700731,7007.31,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,37195,NA,8885,55,55-Rockville-Germantown Transit Ctr,Rte 55 operates Monday-Sunday,FF4FA7,FFFFFF,Bus,139,117,104,MC RideOn,5783,4102,2843,0.514936109301
700313,24031700313,1400000US24031700313,7003.13,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,37195,NA,8885,55,55-Rockville-Germantown Transit Ctr,Rte 55 operates Monday-Sunday,FF4FA7,FFFFFF,Bus,139,117,104,MC RideOn,5783,4102,2843,1.08036700547
700721,24031700721,1400000US24031700721,7007.21,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,37195,NA,8885,55,55-Rockville-Germantown Transit Ctr,Rte 55 operates Monday-Sunday,FF4FA7,FFFFFF,Bus,139,117,104,MC RideOn,5783,4102,2843,0.161455960139
700834,24031700834,1400000US24031700834,7008.34,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,37195,NA,8885,55,55-Rockville-Germantown Transit Ctr,Rte 55 operates Monday-Sunday,FF4FA7,FFFFFF,Bus,139,117,104,MC RideOn,5783,4102,2843,0.548517842993
700718,24031700718,1400000US24031700718,7007.18,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,37195,NA,8885,55,55-Rockville-Germantown Transit Ctr,Rte 55 operates Monday-Sunday,FF4FA7,FFFFFF,Bus,139,117,104,MC RideOn,5783,4102,2843,1.00853668473
700723,24031700723,1400000US24031700723,7007.23,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,37195,NA,8885,55,55-Rockville-Germantown Transit Ctr,Rte 55 operates Monday-Sunday,FF4FA7,FFFFFF,Bus,139,117,104,MC RideOn,5783,4102,2843,0.694597429606
700818,24031700818,1400000US24031700818,7008.18,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,37197,NA,8885,55,55-Rockville-Germantown Transit Ctr,Rte 55 operates Monday-Sunday,FF4FA7,FFFFFF,Bus,139,117,104,MC RideOn,5783,4102,2843,0.865589609496
700832,24031700832,1400000US24031700832,7008.32,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,37197,NA,8885,55,55-Rockville-Germantown Transit Ctr,Rte 55 operates Monday-Sunday,FF4FA7,FFFFFF,Bus,139,117,104,MC RideOn,5783,4102,2843,0.531005834367
700610,24031700610,1400000US24031700610,7006.1,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,37199,NA,8886,56,56-Rockville-Lakeforest,Rte 56 operates Monday-Sunday,FFBD9D,FFFFFF,Bus,79,53,46,MC RideOn,1596,909,525,2.06694808081
701210,24031701210,1400000US24031701210,7012.1,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,37199,NA,8886,56,56-Rockville-Lakeforest,Rte 56 operates Monday-Sunday,FFBD9D,FFFFFF,Bus,79,53,46,MC RideOn,1596,909,525,1.00144722263
700706,24031700706,1400000US24031700706,7007.06,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,37199,NA,8886,56,56-Rockville-Lakeforest,Rte 56 operates Monday-Sunday,FFBD9D,FFFFFF,Bus,79,53,46,MC RideOn,1596,909,525,1.42066968698
700713,24031700713,1400000US24031700713,7007.13,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,37199,NA,8886,56,56-Rockville-Lakeforest,Rte 56 operates Monday-Sunday,FFBD9D,FFFFFF,Bus,79,53,46,MC RideOn,1596,909,525,0.589348438273
