Geography,SquareMile,totalBuildings,totalDwellings,halfm_stop_totalBuildings,halfm_stop_totalDwellings,quarterm_stop_totalBuildings,quarterm_stop_totalDwellings,halfm_ROUTE_totalBuildings,halfm_ROUTE_totalDwellings,quarterm_ROUTE_totalBuildings,quarterm_ROUTE_totalDwellings,nobus_stop_totalBuildings,nobus_stop_totalDwellings,nobus_ROUTE_totalBuildings,nobus_ROUTE_totalDwellings,halfm_route_BRT_totalBuildings,halfm_route_BRT_totalDwellings,quarterm_route_BRT_totalBuildings,quarterm_route_BRT_totalDwellings,Building_halfm_ROUTE_no_stop,Dwell_halfm_ROUTE_no_stop,Building_quarterm_ROUTE_no_stop,Dwell_quarterm_ROUTE_no_stop,Building_quarterm_ROUTE_no_stop_at_ALL,Dwell_quarterm_ROUTE_no_stop_at_ALL,propBuilding_quarterm_stop,propDwell_quarterm_stop,propBuilding_halfm_stop,propDwell_halfm_stop,propBuilding_quarterm_ROUTE,propDwell_quarterm_ROUTE,propBuilding_halfm_ROUTE,propDwell_halfm_ROUTE,propBuilding_nobus_stop,propDwell_nobus_stop,propBuilding_nobus_ROUTE,propDwell_nobus_ROUTE,propBuilding_halfm_ROUTE_no_stop,propDwell_halfm_ROUTE_no_stop,propBuilding_quarterm_ROUTE_no_stop,propDwell_quarterm_ROUTE_no_stop,propBuilding_quarterm_ROUTE_no_stop_at_ALL,propDwell_quarterm_ROUTE_no_stop_at_ALL,propBuilding_halfm_BRT_ROUTE,propDwell_halfm_BRT_ROUTE,propBuilding_quarterm_BRT_ROUTE,propDwell_quarterm_BRT_ROUTE,totalRoutes,totalMeanWkdayRouteRiders,totalMeanSatRouteRiders,totalMeanSunRouteRiders,meanMeanWkdayRouteRiders,meanMeanSatRoudeRiders,meanMeanSunRouteRiders,totalWkdayDepartures,totalSatDepartures,totalSunDepartures,meanWkdayDepartures,medianWkdayDepartures,is_sunday,is_sat_not_sun,routes_wmata,routes_rideon,most_agency,estPopulation,estHouseholds,estPopChildren14Under,estPopElderly65Over,estHouseholds_0Vehicle,estHouseholds_MorePeopleThanVehicles,estHouseholds_LessVehiclesThanWorkers,estHouseholds_1Vehicle_2PlusPeople,estHouseholds_2Vehicle_3PlusPeople,estHouseholds_2PlusWorkers1Vehicle,estHouseholds_2PlusWorkers0Vehicles,propEstHouseholds_0Vehicle,propEstHouseholds_MorePeopleThanVehicles,propEstHouseholds_LessVehiclesThanWorkers,propEstPopChildren14Under,propEstPopElderly65Over,brt_routes,brt_stops,has_brt_route,has_brt_stop
1400000US24031703401,0.687563903697,1359,1823,1359,1823,1080,1544,1359,1823,1094,1558,0,0,0,0,1012,1476,610,1074,0,0,15,15,0,0,0.7947019867549668,0.8469555677454745,1,1,0.8050036791758646,0.8546352166758091,1,1,0,0,0,0,0,0,0.011037527593818985,0.008228195282501372,0,0,0.7446651949963208,0.8096544157981349,0.44885945548197204,0.5891387822270981,7,18299,11430,7907,2614,1633,1130,763,552,522,109,77,1,1,3,4,RideOn,5784,1485,1050,902,49,802,204,320,197,119,21,0.032996632996632996,0.54006734006734,0.13737373737373737,0.18153526970954356,0.15594744121715076,2,4,1,1
1400000US24031703402,0.488676041013,1053,1053,1053,1053,973,973,1053,1053,980,980,0,0,0,0,973,973,563,563,0,0,16,16,0,0,0.9240265906932573,0.9240265906932573,1,1,0.9306742640075973,0.9306742640075973,1,1,0,0,0,0,0,0,0.015194681861348529,0.015194681861348529,0,0,0.9240265906932573,0.9240265906932573,0.5346628679962013,0.5346628679962013,5,8642,6304,4195,1728,1261,839,462,348,342,92,60,1,1,2,3,RideOn,4227,1095,377,415,21,474,71,172,207,52,0,0.019178082191780823,0.4328767123287671,0.06484018264840183,0.08918854979891176,0.09817837709959783,1,0,1,0
1400000US24031703403,0.468952174931,980,1026,980,1026,980,1026,980,1026,980,1026,0,0,0,0,980,1026,815,861,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.8316326530612245,0.8391812865497076,12,18627,11430,7627,1552,952,636,871,542,532,73,68,1,1,4,8,RideOn,3336,945,471,405,43,374,163,155,155,76,19,0.0455026455026455,0.39576719576719577,0.1724867724867725,0.14118705035971224,0.12140287769784172,2,1,1,1
1400000US24031703404,0.221163602767,805,805,805,805,805,805,805,805,805,805,0,0,0,0,805,805,712,712,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.884472049689441,0.884472049689441,8,18533,11430,7907,2317,1429,988,796,552,522,100,76,1,1,3,5,RideOn,3778,900,625,533,31,468,205,151,198,104,18,0.034444444444444444,0.52,0.22777777777777777,0.16543144520910535,0.14107993647432504,2,0,1,0
1400000US24031703501,0.882391261754,1364,2028,1364,2028,1340,1985,1364,2028,1346,2010,0,0,0,0,1174,1838,890,1535,0,0,7,26,0,0,0.9824046920821115,0.9787968441814595,1,1,0.9868035190615836,0.9911242603550295,1,1,0,0,0,0,0,0,0.005131964809384164,0.01282051282051282,0,0,0.8607038123167156,0.9063116370808678,0.6524926686217009,0.7569033530571992,7,18299,11430,7907,2614,1633,1130,763,552,522,109,77,1,1,3,4,RideOn,6191,2153,1049,1138,231,1042,228,244,364,98,26,0.1072921504876916,0.4839758476544357,0.10589874593590339,0.16943950896462606,0.18381521563560008,2,0,1,0
1400000US24031703502,0.550491822756,1022,1205,1022,1205,819,1002,1022,1205,831,1014,0,0,0,0,185,185,8,8,0,0,14,14,0,0,0.8013698630136986,0.8315352697095436,1,1,0.8131115459882583,0.84149377593361,1,1,0,0,0,0,0,0,0.0136986301369863,0.011618257261410789,0,0,0.18101761252446183,0.15352697095435686,0.007827788649706457,0.006639004149377593,1,714,587,380,714,587,380,60,59,59,60,60,1,1,0,1,RideOn,2869,1162,566,632,129,523,56,114,236,43,0,0.11101549053356283,0.45008605851979344,0.04819277108433735,0.1972812826768909,0.22028581387242943,0,0,0,0
1400000US24031703601,0.687064865606,1337,1779,1337,1779,1337,1779,1337,1779,1337,1779,0,0,0,0,951,1261,578,578,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.7112939416604338,0.7088251826869028,0.4323111443530292,0.32490163012928613,6,11215,9023,6005,1869,1504,1001,519,403,401,86,68,1,1,2,4,RideOn,4777,1895,816,915,88,1015,262,314,559,189,44,0.046437994722955143,0.5356200527704486,0.13825857519788917,0.1708185053380783,0.19154280929453632,1,0,1,0
1400000US24031703602,0.42673274749,1007,1008,1007,1008,1007,1008,1007,1008,1007,1008,0,0,0,0,261,262,61,61,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.25918570009930486,0.25992063492063494,0.0605759682224429,0.060515873015873016,6,5552,4898,3195,925,816,532,369,286,282,62,68,1,1,1,5,RideOn,2507,1011,357,741,21,424,91,158,183,72,0,0.020771513353115726,0.41938674579624136,0.09000989119683482,0.14240127642600717,0.2955723972875947,0,0,0,0
1400000US24031703701,0.459841760183,1123,1123,1123,1123,1063,1063,1123,1123,1071,1071,0,0,0,0,1123,1123,549,549,0,0,9,9,0,0,0.9465716829919858,0.9465716829919858,1,1,0.9536954585930543,0.9536954585930543,1,1,0,0,0,0,0,0,0.008014247551202136,0.008014247551202136,0,0,1,1,0.4888691006233304,0.4888691006233304,7,17819,10843,7527,2546,1549,1075,736,493,463,105,77,1,1,3,4,RideOn,4422,1189,796,828,178,733,360,171,277,66,122,0.14970563498738435,0.616484440706476,0.3027754415475189,0.18000904568068749,0.18724559023066487,2,1,1,1
1400000US24031703702,0.479713342524,1233,1235,1233,1235,1202,1204,1233,1235,1211,1213,0,0,0,0,1233,1235,986,988,0,0,9,9,0,0,0.9748580697485807,0.9748987854251012,1,1,0.9821573398215734,0.9821862348178138,1,1,0,0,0,0,0,0,0.0072992700729927005,0.0072874493927125505,0,0,1,1,0.7996755879967559,0.8,9,25442,16560,11342,2827,1840,1260,1086,782,746,121,85,1,1,5,4,WMATA,4265,1340,757,555,86,799,168,159,275,54,0,0.06417910447761194,0.5962686567164179,0.1253731343283582,0.17749120750293082,0.13012895662368112,3,2,1,1
1400000US24031703800,0.469197783959,540,2180,540,2180,514,2154,540,2180,521,2161,0,0,0,0,524,2164,334,1974,0,0,11,11,0,0,0.9518518518518518,0.9880733944954129,1,1,0.9648148148148148,0.9912844036697248,1,1,0,0,0,0,0,0,0.020370370370370372,0.005045871559633028,0,0,0.9703703703703703,0.9926605504587156,0.6185185185185185,0.9055045871559633,14,22568,15580,10805,1612,1113,772,1240,913,877,89,67,1,1,3,11,RideOn,4202,2197,442,281,652,1353,684,590,102,243,95,0.2967683204369595,0.6158397815202549,0.31133363677742376,0.10518800571156592,0.06687291765825797,3,3,1,1
1400000US24031703901,0.550045482919,1101,1102,1101,1102,1059,1060,1101,1102,1086,1087,0,0,0,0,959,959,491,491,0,0,28,28,0,0,0.9618528610354223,0.9618874773139746,1,1,0.9863760217983651,0.9863883847549909,1,1,0,0,0,0,0,0,0.025431425976385105,0.025408348457350273,0,0,0.8710263396911898,0.8702359346642469,0.44595821980018163,0.4455535390199637,3,5228,2750,1909,1743,917,636,309,216,210,103,44,1,1,1,2,RideOn,3257,1092,751,474,66,620,188,178,341,118,33,0.06043956043956044,0.5677655677655677,0.17216117216117216,0.23058028860914953,0.14553269880257905,1,0,1,0
1400000US24031703902,0.839456725789,1562,2651,1562,2651,1447,2536,1562,2651,1464,2553,0,0,0,0,1476,2565,843,1932,0,0,17,17,0,0,0.9263764404609475,0.9566201433421351,1,1,0.9372599231754162,0.963032817804602,1,1,0,0,0,0,0,0,0.01088348271446863,0.006412674462466994,0,0,0.9449423815620999,0.967559411542814,0.5396927016645326,0.7287815918521313,8,13362,8429,5730,1670,1054,716,705,500,488,88,52,1,1,2,6,RideOn,8475,2715,2107,691,488,1698,402,293,785,143,84,0.17974217311233887,0.625414364640884,0.14806629834254142,0.24861356932153392,0.08153392330383481,2,1,1,1
1400000US24031704000,0.874540742666,1691,2969,1691,2969,1304,2582,1691,2969,1338,2616,0,0,0,0,1379,2228,715,1564,0,0,36,36,0,0,0.7711413364872857,0.8696530818457393,1,1,0.7912477823772915,0.8811047490737622,1,1,0,0,0,0,0,0,0.021289178001182733,0.01212529471202425,0,0,0.8154937906564164,0.7504210171775009,0.4228267297457126,0.5267766924890536,6,7015,3975,2681,1169,662,447,473,335,325,79,52,1,1,1,5,RideOn,6616,2454,1498,1266,396,1465,398,386,470,241,52,0.16136919315403422,0.5969845150774246,0.1621841890790546,0.22642079806529625,0.19135429262394196,1,3,1,1
1400000US24031704100,1.46932667628,1612,1777,1612,1777,1542,1707,1612,1777,1557,1722,0,0,0,0,7,7,0,0,0,0,17,17,0,0,0.956575682382134,0.9606077658975802,1,1,0.9658808933002482,0.9690489589195272,1,1,0,0,0,0,0,0,0.01054590570719603,0.009566685424873381,0,0,0.004342431761786601,0.0039392234102419805,0,0,5,4897,4311,2815,979,862,563,317,227,223,63,76,1,1,1,4,RideOn,4522,1576,1085,990,155,806,66,119,395,42,0,0.0983502538071066,0.5114213197969543,0.04187817258883249,0.23993808049535603,0.21892967713401149,0,0,0,0
1400000US24031704200,0.502520325753,554,858,554,858,554,858,554,858,554,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5786,4898,3195,827,700,456,402,286,282,57,60,1,1,1,6,RideOn,2369,893,588,512,116,591,85,122,292,34,0,0.12989921612541994,0.6618141097424413,0.09518477043673013,0.24820599409033348,0.2161249472351203,0,0,0,0
1400000US24031704300,0.802528775659,1413,1475,1413,1475,887,949,1413,1475,913,975,0,0,0,0,375,375,19,19,0,0,28,28,0,0,0.6277423920736023,0.6433898305084745,1,1,0.6461429582448691,0.6610169491525424,1,1,0,0,0,0,0,0,0.019815994338287332,0.018983050847457626,0,0,0.2653927813163482,0.2542372881355932,0.013446567586694975,0.01288135593220339,3,1791,1077,706,597,359,235,180,118,114,60,76,1,1,0,3,RideOn,4017,1307,919,651,9,656,115,179,435,91,0,0.006885998469778117,0.5019127773527161,0.08798775822494262,0.22877769479711227,0.16206123973114264,0,0,0,0
1400000US24031704401,0.87472135542,1254,1472,1254,1472,1134,1352,1254,1472,1231,1449,0,0,0,0,775,794,220,239,0,0,97,97,0,0,0.9043062200956937,0.9184782608695652,1,1,0.981658692185008,0.984375,1,1,0,0,0,0,0,0,0.0773524720893142,0.06589673913043478,0,0,0.6180223285486444,0.5394021739130435,0.17543859649122806,0.16236413043478262,7,10932,6278,4247,1562,897,607,606,326,319,87,90,1,1,1,6,RideOn,3511,1136,615,670,6,588,65,129,358,53,0,0.00528169014084507,0.5176056338028169,0.05721830985915493,0.17516377100541156,0.19082882369695245,2,0,1,0
1400000US24031704403,0.0967042658043,2,594,2,594,2,594,2,594,2,594,0,0,0,0,2,594,1,562,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.9461279461279462,4,4003,1699,1116,1001,425,279,288,82,76,72,69,1,1,0,4,RideOn,1426,950,118,598,71,284,37,153,60,18,0,0.07473684210526316,0.29894736842105263,0.03894736842105263,0.08274894810659186,0.41935483870967744,1,0,1,0
1400000US24031704404,1.02711070015,1352,2748,1352,2748,1309,2705,1352,2748,1330,2726,0,0,0,0,952,2090,465,1531,0,0,21,21,0,0,0.9681952662721893,0.9843522561863173,1,1,0.9837278106508875,0.9919941775836972,1,1,0,0,0,0,0,0,0.015532544378698224,0.007641921397379912,0,0,0.7041420118343196,0.7605531295487628,0.34393491124260356,0.5571324599708879,7,12121,8244,5534,1732,1178,791,659,423,416,94,90,1,1,2,5,RideOn,6108,2070,1720,1097,195,1317,337,356,723,128,0,0.09420289855072464,0.636231884057971,0.16280193236714977,0.2815979043876883,0.17960052390307793,1,1,1,1
1400000US24031704501,0.855894108162,1574,1673,1451,1550,1054,1153,1472,1571,1058,1157,123,123,102,102,552,651,27,27,21,21,10,10,0,0,0.6696315120711563,0.689181111775254,0.9218551461245235,0.9264793783622236,0.6721728081321474,0.6915720263000598,0.9351969504447268,0.9390316796174537,0.0781448538754765,0.07352062163777645,0.06480304955527319,0.06096832038254633,0.013341804320203304,0.012552301255230125,0.0063532401524777635,0.005977286312014346,0,0,0.35069885641677256,0.3891213389121339,0.017153748411689963,0.016138673042438732,5,6284,3514,2469,1257,703,494,384,224,223,77,44,1,1,1,4,RideOn,3223,1092,666,603,23,522,131,123,323,100,10,0.021062271062271064,0.47802197802197804,0.11996336996336997,0.20663977660564692,0.18709277071051816,0,0,0,0
1400000US24031704502,0.816163729044,959,962,959,962,863,866,959,962,868,871,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0.899895724713243,0.9002079002079002,1,1,0.9051094890510949,0.9054054054054054,1,1,0,0,0,0,0,0,0.006256517205422315,0.006237006237006237,0,0,0,0,0,0,3,1413,642,474,471,214,158,137,50,50,46,48,1,1,0,3,RideOn,3095,1000,801,571,6,484,67,96,296,46,0,0.006,0.484,0.067,0.25880452342487886,0.18449111470113086,0,0,0,0
1400000US24031704503,0.650228034881,1418,1419,1418,1419,1388,1389,1418,1419,1394,1395,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0.9788434414668548,0.9788583509513742,1,1,0.9830747531734838,0.9830866807610994,1,1,0,0,0,0,0,0,0.004231311706629055,0.004228329809725159,0,0,0,0,0,0,4,6192,3514,2469,1548,878,617,358,224,223,90,58,1,1,1,3,RideOn,4108,1406,1020,542,0,761,158,231,480,122,0,0,0.5412517780938834,0.112375533428165,0.24829600778967867,0.13193768257059396,0,0,0,0
1400000US24031704600,0.733255191074,1496,1589,1496,1589,1494,1587,1496,1589,1494,1587,0,0,0,0,103,186,0,0,0,0,0,0,0,0,0.9986631016042781,0.9987413467589679,1,1,0.9986631016042781,0.9987413467589679,1,1,0,0,0,0,0,0,0,0,0,0,0.06885026737967914,0.1170547514159849,0,0,5,2494,1081,788,499,216,158,257,108,108,51,48,1,1,0,5,RideOn,5075,1811,1100,852,88,1062,264,302,521,121,30,0.048591938155715074,0.586416344561016,0.14577581446714521,0.21674876847290642,0.16788177339901478,0,0,0,0
1400000US24031704700,0.783488121592,1344,1407,1344,1407,1296,1359,1344,1407,1290,1353,0,0,0,0,354,415,18,18,0,0,2,2,0,0,0.9642857142857143,0.9658848614072495,1,1,0.9598214285714286,0.9616204690831557,1,1,0,0,0,0,0,0,0.001488095238095238,0.0014214641080312722,0,0,0.26339285714285715,0.294953802416489,0.013392857142857142,0.01279317697228145,7,3097,1325,940,442,189,134,332,154,150,47,48,1,1,0,7,RideOn,3639,1344,498,845,11,626,164,228,223,97,0,0.00818452380952381,0.46577380952380953,0.12202380952380952,0.1368507831821929,0.2322066501786205,0,0,0,0
1400000US24031704803,0.235390962824,92,2737,92,2737,92,2737,92,2737,92,2737,0,0,0,0,91,2719,81,2190,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.9891304347826086,0.9934234563390574,0.8804347826086957,0.8001461454146876,2,2624,1344,896,1312,672,448,112,68,64,56,56,1,1,1,1,RideOn,4556,2332,826,785,330,1133,583,604,199,334,64,0.14150943396226415,0.4858490566037736,0.25,0.18129938542581212,0.17230026338893767,1,0,1,0
1400000US24031704804,0.133016787027,70,1701,70,1701,70,1701,70,1701,70,1701,0,0,0,0,70,1701,69,1533,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.9857142857142858,0.9012345679012346,9,12651,8775,5940,1406,975,660,674,505,496,75,68,1,1,3,6,RideOn,2673,1482,194,430,193,721,399,485,43,249,13,0.13022941970310392,0.4865047233468286,0.2692307692307692,0.07257762813318369,0.1608679386457164,2,0,1,0
1400000US24031704805,0.119379142503,61,2343,61,2343,61,2343,61,2343,61,2343,0,0,0,0,61,2343,61,2343,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,10,13014,8775,5940,1301,878,594,718,505,496,72,60,1,1,3,7,RideOn,2826,1728,227,564,554,1032,711,467,11,232,33,0.32060185185185186,0.5972222222222222,0.4114583333333333,0.08032554847841472,0.19957537154989385,2,0,1,0
1400000US24031704806,0.157364495465,60,4019,60,4019,60,4019,60,4019,60,4019,0,0,0,0,60,4019,38,3457,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.6333333333333333,0.8601642199552127,5,6910,3953,2783,1382,791,557,434,282,281,87,68,1,1,1,4,RideOn,4554,2823,484,424,717,1423,898,613,62,281,36,0.25398512221041447,0.504073680481757,0.31810131066241587,0.10628019323671498,0.09310496267018006,1,1,1,1
1400000US24031705000,1.76419907314,1319,1767,1319,1767,1028,1475,1319,1767,1046,1493,0,0,0,0,1045,1048,470,472,0,0,20,20,0,0,0.7793783169067475,0.8347481607243916,1,1,0.7930250189537529,0.8449349179400113,1,1,0,0,0,0,0,0,0.015163002274450341,0.011318619128466326,0,0,0.7922668688400303,0.5930956423316356,0.35633055344958303,0.26711941143180534,9,13362,8886,6008,1485,987,668,760,473,466,84,76,1,1,2,7,RideOn,4621,1644,678,793,235,915,285,339,313,205,9,0.14294403892944038,0.5565693430656934,0.17335766423357665,0.14672148885522615,0.1716078770828825,1,2,1,1
1400000US24031705100,1.32165893605,1620,2889,1609,2878,1217,2240,1620,2889,1224,2292,11,11,0,0,0,0,0,0,11,11,21,96,0,0,0.7512345679012346,0.7753547940463829,0.9932098765432099,0.9961924541363794,0.7555555555555555,0.7933541017653167,1,1,0.006790123456790123,0.00380754586362063,0,0,0.006790123456790123,0.00380754586362063,0.012962962962962963,0.033229491173416406,0,0,0,0,0,0,5,8604,6652,4453,1721,1330,891,426,340,339,85,74,1,1,2,3,RideOn,5493,2014,997,1405,64,981,154,362,365,92,12,0.031777557100297914,0.487090367428004,0.07646474677259185,0.1815037320225742,0.2557800837429456,0,0,0,0
1400000US24031705200,0.70257202348,1167,1171,1167,1171,1022,1026,1167,1171,1073,1077,0,0,0,0,0,0,0,0,0,0,57,57,0,0,0.8757497857754927,0.8761742100768574,1,1,0.919451585261354,0.9197267292912041,1,1,0,0,0,0,0,0,0.04884318766066838,0.04867634500426986,0,0,0,0,0,0,5,6576,3559,2446,1315,712,489,395,267,266,79,72,1,1,3,2,WMATA,3363,1185,688,722,16,592,39,116,395,12,10,0.01350210970464135,0.49957805907173,0.03291139240506329,0.20457924472197442,0.21468926553672316,0,0,0,0
1400000US24031705300,0.416178144795,704,708,704,708,683,687,704,708,639,643,0,0,0,0,392,392,196,196,0,0,0,0,0,0,0.9701704545454546,0.9703389830508474,1,1,0.9076704545454546,0.9081920903954802,1,1,0,0,0,0,0,0,0,0,0,0,0.5568181818181818,0.5536723163841808,0.2784090909090909,0.2768361581920904,4,3846,2031,1347,962,508,337,261,161,157,65,73,1,1,2,2,RideOn,1903,678,369,613,12,287,28,73,153,11,3,0.017699115044247787,0.42330383480825956,0.04129793510324484,0.19390436153441934,0.3221229637414609,1,0,1,0
1400000US24031705400,0.759049966206,1029,1029,1029,1029,824,825,1029,1029,839,840,0,0,0,0,567,567,216,217,0,0,20,20,0,0,0.8007774538386784,0.8017492711370262,1,1,0.815354713313897,0.8163265306122449,1,1,0,0,0,0,0,0,0.019436345966958212,0.019436345966958212,0,0,0.5510204081632653,0.5510204081632653,0.2099125364431487,0.2108843537414966,3,9917,7450,5000,3306,2483,1667,386,351,346,129,97,1,1,3,0,WMATA,2906,990,522,569,33,510,100,203,214,89,0,0.03333333333333333,0.5151515151515151,0.10101010101010101,0.17962835512732278,0.19580178940123882,1,0,1,0
1400000US24031705501,0.191530678044,254,1383,254,1383,254,1383,254,1383,254,1383,0,0,0,0,240,1369,16,1144,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.9448818897637795,0.9898770788141721,0.06299212598425197,0.8271872740419378,9,17524,12443,9006,1947,1383,1001,744,576,520,83,58,1,1,5,4,WMATA,2185,1212,272,328,365,663,325,215,65,70,23,0.30115511551155116,0.5470297029702971,0.26815181518151815,0.12448512585812357,0.15011441647597254,1,0,1,0
1400000US24031705502,1.02272191013,1206,1583,1206,1583,941,1317,1206,1583,1014,1391,0,0,0,0,764,764,362,362,0,0,85,86,0,0,0.7802653399668324,0.831964624131396,1,1,0.8407960199004975,0.8787113076437144,1,1,0,0,0,0,0,0,0.07048092868988391,0.05432722678458623,0,0,0.6334991708126037,0.4826279216677195,0.30016583747927034,0.2286797220467467,5,4307,2273,1433,861,455,287,279,213,157,56,58,1,1,2,3,RideOn,4142,1621,586,1029,89,699,189,252,248,148,15,0.054904380012338064,0.4312152991980259,0.11659469463294263,0.14147754707870594,0.248430709802028,1,0,1,0
1400000US24031705601,0.457845935196,1053,1091,1053,1091,1017,1055,1053,1091,1024,1062,0,0,0,0,39,39,0,0,0,0,9,9,0,0,0.9658119658119658,0.9670027497708524,1,1,0.9724596391263058,0.9734188817598534,1,1,0,0,0,0,0,0,0.008547008547008548,0.008249312557286892,0,0,0.037037037037037035,0.035747021081576534,0,0,4,4200,2273,1433,1050,568,358,258,213,157,64,58,1,1,2,2,RideOn,3359,1147,846,449,7,711,158,198,413,141,7,0.006102877070619006,0.6198779424585876,0.13775065387968613,0.2518606728192915,0.1336707353378982,0,0,0,0
1400000US24031705602,0.0876654150177,6,2442,6,2442,6,2442,6,2442,6,2442,0,0,0,0,6,2442,5,1917,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.8333333333333334,0.785012285012285,3,3760,2029,1281,1253,676,427,207,167,115,69,58,1,1,2,1,WMATA,3930,2459,282,1805,490,985,393,380,93,112,66,0.19926799511996746,0.4005693371289142,0.1598210654737698,0.0717557251908397,0.4592875318066158,1,0,1,0
1400000US24031705701,0.740692932378,1193,1834,1193,1834,1109,1750,1193,1834,1118,1759,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0.9295892707460185,0.9541984732824428,1,1,0.9371332774518022,0.9591057797164667,1,1,0,0,0,0,0,0,0.010058675607711651,0.006543075245365322,0,0,0,0,0,0,3,1683,929,537,561,310,179,167,145,93,56,58,1,1,1,2,RideOn,4837,1688,1045,843,104,931,189,271,332,88,50,0.061611374407582936,0.5515402843601895,0.11196682464454977,0.21604300186065742,0.1742815794914203,0,0,0,0
1400000US24031705702,1.00514424532,1339,1852,1339,1852,967,1480,1339,1852,973,1486,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0.7221807318894697,0.7991360691144709,1,1,0.7266616878267363,0.8023758099352052,1,1,0,0,0,0,0,0,0.01194921583271098,0.008639308855291577,0,0,0,0,0,0,3,3387,1823,1048,1129,608,349,200,162,106,67,58,1,1,1,2,RideOn,4855,1727,1044,1245,11,832,154,322,359,125,0,0.006369426751592357,0.48176027793862186,0.08917197452229299,0.21503604531410916,0.2564366632337796,0,0,0,0
1400000US24031705800,3.71643494173,2114,2386,2104,2376,1725,1997,2104,2376,1747,2019,10,10,10,10,0,0,0,0,0,0,27,27,0,0,0.8159886471144749,0.8369656328583404,0.9952696310312205,0.99580888516345345,0.82639545884579,0.8461860854987426,0.9952696310312205,0.99580888516345345,0.004730368968779565,0.004191114836546521,0.004730368968779565,0.004191114836546521,0,0,0.012771996215704825,0.011316010058675607,0,0,0,0,0,0,3,1033,479,152,344,160,51,133,94,42,44,51,1,1,0,3,RideOn,6126,2225,1242,1307,54,964,145,141,581,50,0,0.024269662921348314,0.43325842696629213,0.0651685393258427,0.20274240940254654,0.21335292197192296,0,0,0,0
1400000US24031705901,1.97519103156,1435,1680,1381,1626,893,1136,1384,1629,915,1158,54,54,51,51,0,0,0,0,3,3,25,25,0,0,0.6222996515679442,0.6761904761904762,0.9623693379790941,0.9678571428571429,0.6376306620209059,0.6892857142857143,0.9644599303135889,0.9696428571428571,0.037630662020905925,0.03214285714285714,0.03554006968641115,0.030357142857142857,0.0020905923344947735,0.0017857142857142857,0.017421602787456445,0.01488095238095238,0,0,0,0,0,0,4,1523,694,537,381,174,134,154,97,93,38,38,1,1,1,3,RideOn,4262,1459,843,1102,138,816,154,261,294,119,0,0.09458533241946539,0.5592871830020562,0.10555174777244689,0.1977944626935711,0.2585640544345378,0,0,0,0
1400000US24031705902,1.41521959021,1547,1548,1523,1524,1226,1227,1523,1524,1262,1263,24,24,24,24,0,0,0,0,0,0,39,39,0,0,0.7925016160310278,0.7926356589147286,0.984486102133161,0.9844961240310077,0.8157724628312863,0.8158914728682171,0.984486102133161,0.9844961240310077,0.015513897866839044,0.015503875968992248,0.015513897866839044,0.015503875968992248,0,0,0.025210084033613446,0.025193798449612403,0,0,0,0,0,0,3,1416,694,537,472,231,179,133,97,93,44,51,1,1,1,2,RideOn,4199,1412,838,884,26,782,98,168,486,73,0,0.018413597733711047,0.5538243626062322,0.06940509915014165,0.19957132650631101,0.21052631578947367,0,0,0,0
1400000US24031705903,1.09974792825,1583,1585,1583,1585,1438,1440,1583,1585,1436,1438,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.9084017687934302,0.9085173501577287,1,1,0.9071383449147189,0.9072555205047319,1,1,0,0,0,0,0,0,0.0012634238787113076,0.0012618296529968455,0,0,0,0,0,0,4,1523,694,537,381,174,134,154,97,93,38,38,1,1,1,3,RideOn,4764,1665,974,999,42,845,84,170,405,39,22,0.025225225225225224,0.5075075075075075,0.05045045045045045,0.20445004198152814,0.2096977329974811,0,0,0,0
